invoice,custID,prodID,amt,qty,discounted,SalesDate,Department
23511,11,97,389,50,0,10/8/2010 0:00,TPCW
31687,16,5,373,76,0,10/8/2010 0:00,TPCW
32209,35,45,390,94,0,10/8/2010 0:00,TPCW
35483,36,80,387,22,0,10/8/2010 0:00,TPCW
41053,25,46,159,89,0,10/8/2010 0:00,TPCW
46084,33,25,351,102,0,10/8/2010 0:00,TPCW
49863,29,50,185,22,0,10/8/2010 0:00,TPCW
53060,40,92,281,33,0,10/8/2010 0:00,TPCW
53709,31,43,314,131,0,10/8/2010 0:00,TPCW
53897,20,97,375,58,0,10/8/2010 0:00,TPCW
3974,38,72,116,44,0,10/7/2010 0:00,TPCW
16191,4,70,338,158,0,10/7/2010 0:00,TPCW
18488,17,88,103,83,1,10/7/2010 0:00,TPCW
18724,31,81,384,72,0,10/7/2010 0:00,TPCW
18724,31,59,137,75,0,10/7/2010 0:00,TPCW
19686,29,91,167,94,0,10/7/2010 0:00,TPCW
21127,5,100,184,83,0,10/7/2010 0:00,TPCW
36254,12,57,301,41,0,10/7/2010 0:00,TPCW
40254,35,47,344,176,0,10/7/2010 0:00,TPCW
42684,7,83,272,83,0,10/7/2010 0:00,TPCW
42767,3,47,214,119,0,10/7/2010 0:00,TPCW
48274,40,73,234,191,0,10/7/2010 0:00,TPCW
54214,9,51,119,77,0,10/7/2010 0:00,TPCW
54214,9,103,154,129,0,10/7/2010 0:00,TPCW
54602,39,7,260,36,0,10/7/2010 0:00,TPCW
1422,36,20,398,11,0,10/6/2010 0:00,TPCW
2225,28,56,326,49,0,10/6/2010 0:00,TPCW
5548,7,20,356,192,0,10/6/2010 0:00,TPCW
5964,20,97,332,180,0,10/6/2010 0:00,TPCW
6411,11,76,390,112,0,10/6/2010 0:00,TPCW
7487,34,77,131,192,0,10/6/2010 0:00,TPCW
9427,6,48,104,55,0,10/6/2010 0:00,TPCW
9815,15,14,107,56,0,10/6/2010 0:00,TPCW
14474,2,101,166,157,0,10/6/2010 0:00,TPCW
24926,33,48,332,50,0,10/6/2010 0:00,TPCW
26336,30,20,209,78,0,10/6/2010 0:00,TPCW
29787,38,19,314,13,0,10/6/2010 0:00,TPCW
29787,38,6,246,78,0,10/6/2010 0:00,TPCW
31082,18,76,111,79,0,10/6/2010 0:00,TPCW
32667,23,35,247,85,0,10/6/2010 0:00,TPCW
33751,27,18,139,172,0,10/6/2010 0:00,TPCW
42895,3,94,183,116,0,10/6/2010 0:00,TPCW
42895,3,92,400,109,0,10/6/2010 0:00,TPCW
44876,40,66,373,138,0,10/6/2010 0:00,TPCW
47026,16,29,312,14,0,10/6/2010 0:00,TPCW
48089,9,71,106,157,0,10/6/2010 0:00,TPCW
53854,37,46,263,59,0,10/6/2010 0:00,TPCW
3770,6,8,279,28,0,10/5/2010 0:00,TPCW
7648,16,85,236,187,0,10/5/2010 0:00,TPCW
8342,19,72,308,151,0,10/5/2010 0:00,TPCW
9304,5,20,372,97,0,10/5/2010 0:00,TPCW
29965,31,46,372,31,0,10/5/2010 0:00,TPCW
33676,2,46,202,18,0,10/5/2010 0:00,TPCW
36187,38,40,113,157,0,10/5/2010 0:00,TPCW
37036,37,19,309,133,0,10/5/2010 0:00,TPCW
40862,28,40,278,149,0,10/5/2010 0:00,TPCW
45866,22,71,338,126,0,10/5/2010 0:00,TPCW
49320,21,63,312,59,0,10/5/2010 0:00,TPCW
49492,25,89,281,123,0,10/5/2010 0:00,TPCW
50942,9,67,252,181,0,10/5/2010 0:00,TPCW
51145,32,72,396,35,0,10/5/2010 0:00,TPCW
51188,30,10,227,151,0,10/5/2010 0:00,TPCW
53259,15,27,106,174,0,10/5/2010 0:00,TPCW
54460,12,13,157,13,0,10/5/2010 0:00,TPCW
6054,4,31,106,19,0,10/4/2010 0:00,TPCW
9877,12,30,179,72,0,10/4/2010 0:00,TPCW
20641,24,81,246,123,0,10/4/2010 0:00,TPCW
22438,39,89,283,153,0,10/4/2010 0:00,TPCW
24622,11,100,238,104,0,10/4/2010 0:00,TPCW
28256,14,82,112,47,0,10/4/2010 0:00,TPCW
28541,33,75,387,198,0,10/4/2010 0:00,TPCW
29378,13,52,133,22,0,10/4/2010 0:00,TPCW
30191,16,30,336,164,0,10/4/2010 0:00,TPCW
30543,27,43,233,64,0,10/4/2010 0:00,TPCW
33420,37,87,109,180,0,10/4/2010 0:00,TPCW
33420,37,75,230,113,0,10/4/2010 0:00,TPCW
33614,9,78,179,56,0,10/4/2010 0:00,TPCW
35518,6,99,201,90,0,10/4/2010 0:00,TPCW
35567,25,23,274,44,0,10/4/2010 0:00,TPCW
37739,2,55,323,46,0,10/4/2010 0:00,TPCW
40292,17,102,209,172,0,10/4/2010 0:00,TPCW
42113,26,86,400,54,0,10/4/2010 0:00,TPCW
46008,21,72,257,97,0,10/4/2010 0:00,TPCW
47477,38,13,163,15,0,10/4/2010 0:00,TPCW
49169,22,85,252,126,0,10/4/2010 0:00,TPCW
49169,22,24,343,194,0,10/4/2010 0:00,TPCW
49935,10,39,359,180,0,10/4/2010 0:00,TPCW
49935,10,17,283,197,0,10/4/2010 0:00,TPCW
2585,2,64,257,108,0,10/3/2010 0:00,TPCW
2585,2,101,380,175,0,10/3/2010 0:00,TPCW
6404,6,89,122,149,0,10/3/2010 0:00,TPCW
7248,5,18,225,191,0,10/3/2010 0:00,TPCW
8371,14,92,188,183,0,10/3/2010 0:00,TPCW
9187,17,47,256,192,0,10/3/2010 0:00,TPCW
27940,1,25,388,70,0,10/3/2010 0:00,TPCW
30446,40,67,205,23,0,10/3/2010 0:00,TPCW
30446,40,93,183,139,0,10/3/2010 0:00,TPCW
33738,37,17,118,116,0,10/3/2010 0:00,TPCW
35130,7,48,183,53,0,10/3/2010 0:00,TPCW
38216,30,84,300,20,0,10/3/2010 0:00,TPCW
42826,26,17,263,120,0,10/3/2010 0:00,TPCW
42826,26,57,331,87,0,10/3/2010 0:00,TPCW
45052,23,31,398,45,0,10/3/2010 0:00,TPCW
49946,21,16,171,86,0,10/3/2010 0:00,TPCW
50328,8,34,168,163,0,10/3/2010 0:00,TPCW
11937,25,40,354,190,0,10/2/2010 0:00,TPCW
27172,36,87,302,158,0,10/2/2010 0:00,TPCW
32184,16,21,345,26,0,10/2/2010 0:00,TPCW
32234,38,100,368,178,0,10/2/2010 0:00,TPCW
32738,39,89,162,141,0,10/2/2010 0:00,TPCW
36705,35,105,259,174,0,10/2/2010 0:00,TPCW
38708,33,41,345,72,0,10/2/2010 0:00,TPCW
41288,29,91,361,72,0,10/2/2010 0:00,TPCW
44077,24,32,329,11,0,10/2/2010 0:00,TPCW
46659,23,22,165,101,0,10/2/2010 0:00,TPCW
47082,26,42,236,60,0,10/2/2010 0:00,TPCW
49432,37,36,267,170,0,10/2/2010 0:00,TPCW
53718,17,4,287,51,0,10/2/2010 0:00,TPCW
1911,8,50,152,95,0,10/1/2010 0:00,TPCW
3924,37,10,287,156,0,10/1/2010 0:00,TPCW
3978,2,74,156,15,0,10/1/2010 0:00,TPCW
3978,2,98,197,153,0,10/1/2010 0:00,TPCW
5998,30,20,222,100,0,10/1/2010 0:00,TPCW
14313,3,77,157,94,0,10/1/2010 0:00,TPCW
14313,3,28,167,114,0,10/1/2010 0:00,TPCW
15358,31,37,394,124,0,10/1/2010 0:00,TPCW
27361,11,49,336,104,0,10/1/2010 0:00,TPCW
28264,39,46,224,107,0,10/1/2010 0:00,TPCW
31715,21,5,152,146,0,10/1/2010 0:00,TPCW
35856,23,24,145,66,0,10/1/2010 0:00,TPCW
39369,36,77,236,185,0,10/1/2010 0:00,TPCW
40337,27,41,199,20,0,10/1/2010 0:00,TPCW
42502,5,59,256,23,0,10/1/2010 0:00,TPCW
45009,29,85,210,21,0,10/1/2010 0:00,TPCW
47220,32,84,338,170,0,10/1/2010 0:00,TPCW
47242,28,71,219,25,0,10/1/2010 0:00,TPCW
48251,35,52,290,110,0,10/1/2010 0:00,TPCW
48902,15,61,222,30,0,10/1/2010 0:00,TPCW
50587,9,66,260,26,0,10/1/2010 0:00,TPCW
55518,7,36,335,82,0,10/1/2010 0:00,TPCW
1519,10,59,348,95,0,9/30/2010 0:00,TPCW
5540,35,5,131,109,0,9/30/2010 0:00,TPCW
6402,29,19,203,167,0,9/30/2010 0:00,TPCW
6588,19,53,253,14,0,9/30/2010 0:00,TPCW
7684,23,32,391,133,0,9/30/2010 0:00,TPCW
9302,36,67,146,81,0,9/30/2010 0:00,TPCW
9978,3,79,354,35,0,9/30/2010 0:00,TPCW
15663,14,104,177,60,0,9/30/2010 0:00,TPCW
15663,14,47,220,93,0,9/30/2010 0:00,TPCW
20520,8,96,217,83,0,9/30/2010 0:00,TPCW
20520,8,59,233,11,0,9/30/2010 0:00,TPCW
20639,9,49,148,94,0,9/30/2010 0:00,TPCW
21890,38,18,391,185,0,9/30/2010 0:00,TPCW
21890,38,30,323,173,0,9/30/2010 0:00,TPCW
25848,27,83,311,42,0,9/30/2010 0:00,TPCW
27969,15,47,154,138,0,9/30/2010 0:00,TPCW
27969,15,35,164,181,0,9/30/2010 0:00,TPCW
31367,31,89,207,87,0,9/30/2010 0:00,TPCW
35291,4,62,125,33,0,9/30/2010 0:00,TPCW
46941,40,4,375,78,0,9/30/2010 0:00,TPCW
47854,34,39,203,149,0,9/30/2010 0:00,TPCW
55429,6,27,345,57,0,9/30/2010 0:00,TPCW
3769,34,89,366,98,0,9/29/2010 0:00,TPCW
5723,9,14,344,123,0,9/29/2010 0:00,TPCW
6484,40,80,245,70,0,9/29/2010 0:00,TPCW
8027,8,40,122,193,0,9/29/2010 0:00,TPCW
9578,39,102,185,44,0,9/29/2010 0:00,TPCW
9578,39,66,237,12,0,9/29/2010 0:00,TPCW
9902,18,43,293,142,0,9/29/2010 0:00,TPCW
11760,21,66,267,45,0,9/29/2010 0:00,TPCW
12350,35,34,137,68,0,9/29/2010 0:00,TPCW
15224,38,46,163,43,0,9/29/2010 0:00,TPCW
15224,38,93,382,137,0,9/29/2010 0:00,TPCW
19223,27,94,183,27,0,9/29/2010 0:00,TPCW
21611,19,11,214,143,0,9/29/2010 0:00,TPCW
25433,37,75,375,93,0,9/29/2010 0:00,TPCW
25433,37,103,199,156,0,9/29/2010 0:00,TPCW
29301,28,59,354,172,0,9/29/2010 0:00,TPCW
31803,6,93,120,36,0,9/29/2010 0:00,TPCW
33429,12,100,129,71,0,9/29/2010 0:00,TPCW
38277,24,103,122,167,0,9/29/2010 0:00,TPCW
39033,5,93,306,120,0,9/29/2010 0:00,TPCW
40921,4,1,318,68,0,9/29/2010 0:00,TPCW
40921,4,69,315,15,0,9/29/2010 0:00,TPCW
42177,11,88,225,174,0,9/29/2010 0:00,TPCW
44459,29,51,276,183,0,9/29/2010 0:00,TPCW
47494,32,13,248,186,0,9/29/2010 0:00,TPCW
4079,1,8,188,172,0,9/28/2010 0:00,TPCW
8364,4,5,298,165,0,9/28/2010 0:00,TPCW
15305,33,79,288,124,0,9/28/2010 0:00,TPCW
16448,21,75,153,54,0,9/28/2010 0:00,TPCW
16448,21,2,230,116,0,9/28/2010 0:00,TPCW
16936,39,103,325,36,0,9/28/2010 0:00,TPCW
16936,39,94,354,77,0,9/28/2010 0:00,TPCW
18449,6,53,400,161,0,9/28/2010 0:00,TPCW
23574,30,20,399,115,0,9/28/2010 0:00,TPCW
23574,30,104,321,89,0,9/28/2010 0:00,TPCW
23628,25,101,302,23,0,9/28/2010 0:00,TPCW
24400,27,16,266,15,0,9/28/2010 0:00,TPCW
34164,31,14,144,155,0,9/28/2010 0:00,TPCW
37776,10,48,354,110,0,9/28/2010 0:00,TPCW
39164,7,49,379,60,0,9/28/2010 0:00,TPCW
47204,29,62,366,102,0,9/28/2010 0:00,TPCW
50339,24,31,176,161,0,9/28/2010 0:00,TPCW
1323,18,72,132,23,0,9/27/2010 0:00,TPCW
1613,17,28,105,89,0,9/27/2010 0:00,TPCW
3053,26,87,183,33,0,9/27/2010 0:00,TPCW
6188,12,40,374,116,0,9/27/2010 0:00,TPCW
9855,32,83,243,59,0,9/27/2010 0:00,TPCW
11683,19,55,194,140,0,9/27/2010 0:00,TPCW
11954,24,65,326,158,0,9/27/2010 0:00,TPCW
15877,11,6,292,195,0,9/27/2010 0:00,TPCW
19339,6,101,263,92,0,9/27/2010 0:00,TPCW
28506,3,5,169,40,0,9/27/2010 0:00,TPCW
32763,1,17,148,18,0,9/27/2010 0:00,TPCW
41784,40,79,234,117,0,9/27/2010 0:00,TPCW
49104,20,67,269,81,0,9/27/2010 0:00,TPCW
50656,36,64,347,26,0,9/27/2010 0:00,TPCW
52892,5,86,186,110,0,9/27/2010 0:00,TPCW
53280,22,52,252,123,0,9/27/2010 0:00,TPCW
53925,16,52,392,84,0,9/27/2010 0:00,TPCW
3431,17,81,267,194,0,9/26/2010 0:00,TPCW
7219,24,101,101,43,0,9/26/2010 0:00,TPCW
10581,39,17,242,167,0,9/26/2010 0:00,TPCW
10581,39,70,125,115,0,9/26/2010 0:00,TPCW
10637,34,28,134,42,0,9/26/2010 0:00,TPCW
14869,38,31,132,158,0,9/26/2010 0:00,TPCW
14869,38,69,243,114,0,9/26/2010 0:00,TPCW
17167,19,22,322,183,0,9/26/2010 0:00,TPCW
17801,8,105,378,73,0,9/26/2010 0:00,TPCW
18889,27,17,268,162,0,9/26/2010 0:00,TPCW
21544,31,38,148,74,0,9/26/2010 0:00,TPCW
29395,37,23,195,142,0,9/26/2010 0:00,TPCW
33947,4,105,173,151,0,9/26/2010 0:00,TPCW
34202,30,55,311,191,0,9/26/2010 0:00,TPCW
34339,40,12,103,91,0,9/26/2010 0:00,TPCW
35714,36,84,356,120,0,9/26/2010 0:00,TPCW
43014,2,49,213,186,0,9/26/2010 0:00,TPCW
44396,18,101,275,197,0,9/26/2010 0:00,TPCW
53528,23,24,110,163,0,9/26/2010 0:00,TPCW
5469,38,18,152,136,0,9/25/2010 0:00,TPCW
7681,16,30,332,52,0,9/25/2010 0:00,TPCW
10157,31,64,113,26,0,9/25/2010 0:00,TPCW
14847,40,25,341,189,0,9/25/2010 0:00,TPCW
18589,22,61,275,113,0,9/25/2010 0:00,TPCW
18717,6,59,259,114,0,9/25/2010 0:00,TPCW
29060,29,80,322,175,0,9/25/2010 0:00,TPCW
31852,39,16,382,24,0,9/25/2010 0:00,TPCW
34411,2,98,239,155,0,9/25/2010 0:00,TPCW
34831,10,26,314,173,0,9/25/2010 0:00,TPCW
40982,11,20,384,162,0,9/25/2010 0:00,TPCW
40982,11,16,229,95,0,9/25/2010 0:00,TPCW
48886,36,53,219,151,0,9/25/2010 0:00,TPCW
49312,23,20,392,65,0,9/25/2010 0:00,TPCW
50169,13,66,230,42,0,9/25/2010 0:00,TPCW
51670,15,26,193,176,0,9/25/2010 0:00,TPCW
52660,8,7,131,148,0,9/25/2010 0:00,TPCW
52660,8,44,152,73,0,9/25/2010 0:00,TPCW
54891,26,97,208,160,0,9/25/2010 0:00,TPCW
2347,35,4,249,110,0,9/24/2010 0:00,TPCW
3432,36,67,183,63,0,9/24/2010 0:00,TPCW
6212,22,59,309,35,0,9/24/2010 0:00,TPCW
7179,29,37,363,98,0,9/24/2010 0:00,TPCW
8507,20,48,147,29,0,9/24/2010 0:00,TPCW
9574,3,57,124,127,0,9/24/2010 0:00,TPCW
10053,17,59,263,125,0,9/24/2010 0:00,TPCW
10553,18,78,381,37,0,9/24/2010 0:00,TPCW
11169,12,52,310,93,0,9/24/2010 0:00,TPCW
22333,30,79,192,194,0,9/24/2010 0:00,TPCW
25464,24,16,129,170,0,9/24/2010 0:00,TPCW
28008,31,99,392,65,0,9/24/2010 0:00,TPCW
41633,26,6,244,53,0,9/24/2010 0:00,TPCW
42250,25,87,316,122,0,9/24/2010 0:00,TPCW
43550,40,24,377,184,0,9/24/2010 0:00,TPCW
44282,34,20,120,143,0,9/24/2010 0:00,TPCW
46380,2,65,244,112,0,9/24/2010 0:00,TPCW
46380,2,102,103,82,0,9/24/2010 0:00,TPCW
48757,38,72,311,97,0,9/24/2010 0:00,TPCW
53605,9,43,358,185,0,9/24/2010 0:00,TPCW
54483,39,41,372,75,0,9/24/2010 0:00,TPCW
6169,15,70,302,115,0,9/23/2010 0:00,TPCW
7624,26,2,246,95,0,9/23/2010 0:00,TPCW
8813,25,95,337,157,0,9/23/2010 0:00,TPCW
18367,38,100,135,41,0,9/23/2010 0:00,TPCW
19493,16,10,271,176,0,9/23/2010 0:00,TPCW
19909,24,74,344,159,0,9/23/2010 0:00,TPCW
22782,27,68,393,104,0,9/23/2010 0:00,TPCW
23259,21,93,216,43,0,9/23/2010 0:00,TPCW
23884,11,20,121,120,0,9/23/2010 0:00,TPCW
25007,1,33,262,121,0,9/23/2010 0:00,TPCW
26477,40,103,298,140,0,9/23/2010 0:00,TPCW
28241,29,82,343,79,0,9/23/2010 0:00,TPCW
28241,29,30,255,133,0,9/23/2010 0:00,TPCW
31777,23,99,334,194,0,9/23/2010 0:00,TPCW
33632,6,18,341,37,0,9/23/2010 0:00,TPCW
48151,2,53,385,166,0,9/23/2010 0:00,TPCW
49245,39,97,376,189,0,9/23/2010 0:00,TPCW
225,4,84,337,159,0,9/22/2010 0:00,TPCW
2211,36,70,279,184,0,9/22/2010 0:00,TPCW
4127,32,53,191,166,0,9/22/2010 0:00,TPCW
4308,10,11,153,112,0,9/22/2010 0:00,TPCW
5089,30,21,179,86,0,9/22/2010 0:00,TPCW
5089,30,86,376,48,0,9/22/2010 0:00,TPCW
16315,29,71,292,169,0,9/22/2010 0:00,TPCW
20643,7,44,309,55,0,9/22/2010 0:00,TPCW
21887,2,102,305,156,0,9/22/2010 0:00,TPCW
25171,28,78,361,129,0,9/22/2010 0:00,TPCW
40577,17,102,315,163,0,9/22/2010 0:00,TPCW
40722,39,73,266,139,0,9/22/2010 0:00,TPCW
43063,15,66,193,52,0,9/22/2010 0:00,TPCW
46121,23,90,330,23,0,9/22/2010 0:00,TPCW
48894,19,73,348,98,0,9/22/2010 0:00,TPCW
48894,19,44,351,141,0,9/22/2010 0:00,TPCW
54486,5,93,121,100,0,9/22/2010 0:00,TPCW
8331,23,102,374,28,0,9/21/2010 0:00,TPCW
8413,8,4,375,135,0,9/21/2010 0:00,TPCW
10120,29,27,340,178,0,9/21/2010 0:00,TPCW
18563,1,61,204,50,0,9/21/2010 0:00,TPCW
21053,4,18,159,112,0,9/21/2010 0:00,TPCW
22737,16,29,333,195,0,9/21/2010 0:00,TPCW
22737,16,104,129,148,0,9/21/2010 0:00,TPCW
25254,27,81,339,50,0,9/21/2010 0:00,TPCW
27695,24,78,277,83,0,9/21/2010 0:00,TPCW
32291,21,17,368,96,0,9/21/2010 0:00,TPCW
32889,39,47,162,195,0,9/21/2010 0:00,TPCW
38939,7,65,255,18,0,9/21/2010 0:00,TPCW
39344,12,100,317,187,0,9/21/2010 0:00,TPCW
39813,15,13,124,39,0,9/21/2010 0:00,TPCW
46616,14,38,291,97,0,9/21/2010 0:00,TPCW
46616,14,93,228,83,0,9/21/2010 0:00,TPCW
47489,6,105,163,51,0,9/21/2010 0:00,TPCW
51127,37,65,139,98,0,9/21/2010 0:00,TPCW
51357,11,75,133,15,0,9/21/2010 0:00,TPCW
51554,32,48,280,100,0,9/21/2010 0:00,TPCW
165,12,81,287,179,0,9/20/2010 0:00,TPCW
5835,8,45,139,128,0,9/20/2010 0:00,TPCW
13204,25,51,156,168,0,9/20/2010 0:00,TPCW
13874,21,34,131,180,0,9/20/2010 0:00,TPCW
16471,14,43,299,49,0,9/20/2010 0:00,TPCW
26145,32,92,215,156,0,9/20/2010 0:00,TPCW
31564,9,105,322,169,0,9/20/2010 0:00,TPCW
32465,36,4,366,137,0,9/20/2010 0:00,TPCW
32465,36,30,400,86,0,9/20/2010 0:00,TPCW
32477,35,76,336,126,0,9/20/2010 0:00,TPCW
33524,26,64,155,20,0,9/20/2010 0:00,TPCW
35156,33,5,353,100,0,9/20/2010 0:00,TPCW
37434,13,27,283,162,0,9/20/2010 0:00,TPCW
39541,7,9,316,82,0,9/20/2010 0:00,TPCW
44271,18,5,198,110,0,9/20/2010 0:00,TPCW
46822,29,64,388,81,0,9/20/2010 0:00,TPCW
48521,20,96,163,80,0,9/20/2010 0:00,TPCW
49875,28,28,307,173,0,9/20/2010 0:00,TPCW
49875,28,86,337,48,0,9/20/2010 0:00,TPCW
50753,3,105,156,163,0,9/20/2010 0:00,TPCW
53768,24,82,373,162,0,9/20/2010 0:00,TPCW
1295,34,96,256,117,0,9/19/2010 0:00,TPCW
3882,28,3,156,120,0,9/19/2010 0:00,TPCW
3882,28,36,100,100,0,9/19/2010 0:00,TPCW
4012,19,17,197,36,0,9/19/2010 0:00,TPCW
4012,19,73,309,95,0,9/19/2010 0:00,TPCW
7592,24,99,154,51,0,9/19/2010 0:00,TPCW
15275,8,60,257,70,0,9/19/2010 0:00,TPCW
16888,38,4,229,191,0,9/19/2010 0:00,TPCW
16888,38,30,234,120,0,9/19/2010 0:00,TPCW
19971,15,8,163,183,0,9/19/2010 0:00,TPCW
26521,40,41,196,192,0,9/19/2010 0:00,TPCW
29229,14,60,226,141,0,9/19/2010 0:00,TPCW
31411,3,93,280,131,0,9/19/2010 0:00,TPCW
33913,32,60,182,185,0,9/19/2010 0:00,TPCW
40657,35,22,267,144,0,9/19/2010 0:00,TPCW
40960,2,45,375,137,0,9/19/2010 0:00,TPCW
41180,6,43,252,122,0,9/19/2010 0:00,TPCW
46267,22,29,353,169,0,9/19/2010 0:00,TPCW
47318,33,65,224,31,0,9/19/2010 0:00,TPCW
47318,33,102,110,113,0,9/19/2010 0:00,TPCW
49799,9,35,295,84,0,9/19/2010 0:00,TPCW
49850,29,58,221,76,0,9/19/2010 0:00,TPCW
52253,18,81,335,11,0,9/19/2010 0:00,TPCW
52253,18,18,184,41,0,9/19/2010 0:00,TPCW
55502,37,62,129,120,0,9/19/2010 0:00,TPCW
2076,3,8,265,134,0,9/18/2010 0:00,TPCW
3065,13,22,385,59,0,9/18/2010 0:00,TPCW
3243,14,59,352,88,0,9/18/2010 0:00,TPCW
6666,22,79,320,40,0,9/18/2010 0:00,TPCW
8082,4,86,131,45,0,9/18/2010 0:00,TPCW
8892,28,34,261,121,0,9/18/2010 0:00,TPCW
16364,6,93,165,115,0,9/18/2010 0:00,TPCW
16364,6,7,102,190,0,9/18/2010 0:00,TPCW
18027,37,80,325,182,0,9/18/2010 0:00,TPCW
21418,30,82,225,190,0,9/18/2010 0:00,TPCW
22111,2,33,309,55,0,9/18/2010 0:00,TPCW
22111,2,32,159,11,0,9/18/2010 0:00,TPCW
23287,8,79,198,82,0,9/18/2010 0:00,TPCW
23287,8,80,326,15,0,9/18/2010 0:00,TPCW
23832,23,10,100,83,0,9/18/2010 0:00,TPCW
28887,20,25,362,159,0,9/18/2010 0:00,TPCW
30291,9,6,292,75,0,9/18/2010 0:00,TPCW
36482,15,46,329,186,0,9/18/2010 0:00,TPCW
36482,15,89,241,60,0,9/18/2010 0:00,TPCW
38310,27,57,186,97,0,9/18/2010 0:00,TPCW
42843,31,74,197,121,0,9/18/2010 0:00,TPCW
46548,19,104,186,177,0,9/18/2010 0:00,TPCW
53130,35,9,167,65,0,9/18/2010 0:00,TPCW
54697,26,8,266,44,0,9/18/2010 0:00,TPCW
1844,13,62,347,70,0,9/17/2010 0:00,TPCW
3490,5,48,160,169,0,9/17/2010 0:00,TPCW
4697,21,76,141,52,0,9/17/2010 0:00,TPCW
13378,10,58,132,165,0,9/17/2010 0:00,TPCW
13509,12,50,176,61,0,9/17/2010 0:00,TPCW
13747,35,27,217,78,0,9/17/2010 0:00,TPCW
15830,33,10,249,13,0,9/17/2010 0:00,TPCW
15855,38,61,399,163,0,9/17/2010 0:00,TPCW
16630,2,58,150,143,0,9/17/2010 0:00,TPCW
23866,36,4,111,108,0,9/17/2010 0:00,TPCW
33941,4,84,242,185,0,9/17/2010 0:00,TPCW
34024,19,64,115,172,0,9/17/2010 0:00,TPCW
36592,37,31,194,54,0,9/17/2010 0:00,TPCW
36592,37,47,252,65,0,9/17/2010 0:00,TPCW
37466,24,11,147,16,0,9/17/2010 0:00,TPCW
38017,29,11,219,179,0,9/17/2010 0:00,TPCW
38492,3,74,219,161,0,9/17/2010 0:00,TPCW
39000,39,51,290,153,0,9/17/2010 0:00,TPCW
39000,39,80,339,62,0,9/17/2010 0:00,TPCW
43767,32,32,186,184,0,9/17/2010 0:00,TPCW
50755,15,36,331,113,0,9/17/2010 0:00,TPCW
53478,26,10,102,177,0,9/17/2010 0:00,TPCW
54824,25,75,224,152,0,9/17/2010 0:00,TPCW
1442,32,75,211,116,0,9/16/2010 0:00,TPCW
5819,6,71,385,101,0,9/16/2010 0:00,TPCW
9412,26,94,381,63,0,9/16/2010 0:00,TPCW
9868,38,80,286,101,0,9/16/2010 0:00,TPCW
16222,3,21,216,108,0,9/16/2010 0:00,TPCW
16222,3,30,169,172,0,9/16/2010 0:00,TPCW
16222,3,89,172,179,0,9/16/2010 0:00,TPCW
19011,35,20,126,21,0,9/16/2010 0:00,TPCW
19334,2,68,243,24,0,9/16/2010 0:00,TPCW
19920,23,53,295,187,0,9/16/2010 0:00,TPCW
20563,4,89,365,131,0,9/16/2010 0:00,TPCW
22153,30,2,395,27,0,9/16/2010 0:00,TPCW
27824,39,77,328,57,0,9/16/2010 0:00,TPCW
28774,5,90,322,97,0,9/16/2010 0:00,TPCW
35700,36,88,100,137,0,9/16/2010 0:00,TPCW
39032,20,6,141,140,0,9/16/2010 0:00,TPCW
41888,37,103,342,109,0,9/16/2010 0:00,TPCW
42468,27,47,354,90,0,9/16/2010 0:00,TPCW
43048,15,17,274,179,0,9/16/2010 0:00,TPCW
45232,9,55,154,43,0,9/16/2010 0:00,TPCW
50070,29,76,389,118,0,9/16/2010 0:00,TPCW
65,5,7,259,53,0,9/15/2010 0:00,TPCW
1848,15,26,189,34,0,9/15/2010 0:00,TPCW
2088,19,45,162,21,0,9/15/2010 0:00,TPCW
3964,16,58,318,130,0,9/15/2010 0:00,TPCW
6039,22,19,384,56,0,9/15/2010 0:00,TPCW
6226,13,63,143,189,0,9/15/2010 0:00,TPCW
7370,14,8,190,182,0,9/15/2010 0:00,TPCW
9180,25,78,152,94,0,9/15/2010 0:00,TPCW
9872,17,72,176,17,0,9/15/2010 0:00,TPCW
10686,35,48,309,108,0,9/15/2010 0:00,TPCW
11537,39,61,317,195,0,9/15/2010 0:00,TPCW
12450,31,31,265,38,0,9/15/2010 0:00,TPCW
19169,33,51,158,136,0,9/15/2010 0:00,TPCW
20220,8,60,280,164,0,9/15/2010 0:00,TPCW
20220,8,75,134,71,0,9/15/2010 0:00,TPCW
22076,28,101,375,96,0,9/15/2010 0:00,TPCW
22076,28,105,311,29,0,9/15/2010 0:00,TPCW
36246,30,91,386,141,0,9/15/2010 0:00,TPCW
38477,6,79,193,47,0,9/15/2010 0:00,TPCW
40643,9,33,257,200,0,9/15/2010 0:00,TPCW
41392,32,82,102,20,0,9/15/2010 0:00,TPCW
42847,20,37,312,163,0,9/15/2010 0:00,TPCW
44125,2,60,207,43,0,9/15/2010 0:00,TPCW
48302,12,14,256,160,0,9/15/2010 0:00,TPCW
48302,12,82,199,157,0,9/15/2010 0:00,TPCW
51522,4,36,301,163,0,9/15/2010 0:00,TPCW
54359,36,28,233,84,0,9/15/2010 0:00,TPCW
54359,36,14,371,120,0,9/15/2010 0:00,TPCW
423,2,47,159,34,0,9/14/2010 0:00,TPCW
4836,26,20,380,94,0,9/14/2010 0:00,TPCW
10087,28,76,138,97,0,9/14/2010 0:00,TPCW
11584,18,55,110,54,0,9/14/2010 0:00,TPCW
11584,18,52,390,12,0,9/14/2010 0:00,TPCW
